task_name,primitive,token_budget,run_num,repo,resolved,exit_status,patch_generated,failure_mode,step_count,total_tokens_consumed,total_prompt_tokens,total_completion_tokens,latency_e2e_s,latency_llm_s,mean_step_latency_s,compression_events,mean_compression_ratio,summarization_prompt_tokens,summarization_latency_s,trc_fallback_events,online_trc_clears,ablation,depth
django__django-13012,SS,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,893026,879983,13043,787.99,354.155,2.833,1,0.14381244591298875,12073,7.271,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13964,TR,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,1169330,1155601,13729,440.05,407.43,3.259,3,0.6975310127845421,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13012,SS-partial,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,1038565,1024060,14505,452.36,388.064,3.13,2,0.4452025399877431,15194,21.733,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13964,TR,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1204239,1189288,14951,518.92,468.803,3.75,7,0.6914947929248115,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13964,SU-full,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1063002,1047101,15901,569.54,313.625,2.509,3,0.24777993281818744,36941,150.012,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13964,SS,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,845224,831248,13976,496.23,389.272,3.114,3,0.15442657811407368,34402,24.605,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-12273,SU-partial,12000,1,django__django,,,False,silent_crash,74,614826,606597,8229,1500.0,228.821,3.092,1,0.3237192693311358,11156,18.691,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14580,SS,12000,1,django__django,,Submitted,False,silent_crash,16,38686,37394,1292,45.36,34.905,2.493,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-12273,SS-partial,12000,2,django__django,,,False,silent_crash,77,689395,676928,12467,1500.0,321.07,4.339,10,0.3455725269145765,94517,89.268,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13964,SU-full,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,972684,962240,10444,592.87,287.79,2.302,1,0.14345958609918,12017,4.944,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13964,SS-partial,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,974957,966283,8674,293.7,240.647,1.941,1,0.4336787981039608,8132,7.311,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13964,SS,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,909238,897683,11555,611.15,320.256,2.562,2,0.14764121495911775,23876,10.564,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13012,SU-full,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,985609,967952,17657,1168.02,458.3,3.666,2,0.19080389316804097,22898,43.393,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14915,TR,12000,1,django__django,,Submitted,False,silent_crash,8,24027,23229,798,44.07,24.37,3.046,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14915,TR,12000,2,django__django,False,Submitted,True,submitted_unresolved,14,31721,30730,991,36.69,26.384,2.03,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14915,SU-full,12000,1,django__django,,Submitted,False,silent_crash,7,19841,19272,569,21.36,15.123,2.16,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14580,TR,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,1166629,1155358,11271,349.46,322.244,2.578,2,0.6945145944422444,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14915,SS,12000,1,django__django,False,Submitted,True,submitted_unresolved,13,61290,60114,1176,42.05,35.207,2.708,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14915,SS,12000,2,django__django,,Submitted,False,silent_crash,5,13412,12944,468,17.55,11.719,2.344,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14580,TR,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1238906,1226641,12265,385.53,365.243,2.922,2,0.5903646960461973,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14915,SS-partial,12000,1,django__django,False,Submitted,True,submitted_unresolved,10,32782,31898,884,29.12,23.09,2.309,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14580,SS,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,900488,889794,10694,328.93,290.228,2.322,1,0.1577175697865353,11635,7.406,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14999,TR,12000,1,django__django,False,Submitted,True,submitted_unresolved,20,55705,54063,1642,56.83,45.426,2.271,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14580,SS-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,939588,932225,7363,325.22,205.506,1.644,1,0.42633136094674556,8781,7.698,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14999,TR,12000,2,django__django,False,Submitted,True,submitted_unresolved,9,19660,18904,756,27.17,21.16,2.351,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14999,SU-full,12000,2,django__django,,Submitted,False,silent_crash,11,19112,18253,859,45.2,22.581,2.509,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14915,SU-full,12000,2,django__django,,Submitted,False,silent_crash,86,614620,606112,8508,314.06,239.267,2.782,1,0.1327033036848793,11776,4.208,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14999,SS,12000,1,django__django,False,Submitted,True,submitted_unresolved,8,25155,24492,663,25.01,18.432,2.304,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14580,SS-partial,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,1030619,1016831,13788,413.36,385.986,3.088,1,0.4345193663432031,7812,6.286,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14999,SU-partial,12000,1,django__django,,Submitted,False,silent_crash,7,10954,10386,568,22.41,14.23,2.372,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14999,SS,12000,2,django__django,,Submitted,False,silent_crash,8,22955,22236,719,27.13,20.705,2.588,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14580,SU-full,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,899278,887903,11375,606.88,321.347,2.571,2,0.1441832493612844,24702,6.192,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14999,SS-partial,12000,2,django__django,False,Submitted,True,submitted_unresolved,11,29516,28540,976,32.63,26.183,2.38,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14999,SU-partial,12000,2,django__django,,Submitted,False,silent_crash,11,24421,23165,1256,40.95,32.758,3.276,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13012,SU-partial,12000,1,django__django,,,False,silent_crash,76,623540,609586,13954,1500.0,277.781,3.655,1,0.6572568081261295,10303,121.417,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14915,SS-partial,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,931829,921523,10306,313.79,282.144,2.257,1,0.4348400958598463,7805,8.843,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-17087,SU-full,12000,2,django__django,,Submitted,False,silent_crash,8,26072,25481,591,22.35,15.919,1.99,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-17087,SS,12000,1,django__django,,Submitted,False,silent_crash,12,26710,25976,734,29.72,20.997,1.909,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-17087,SS,12000,2,django__django,,Submitted,False,silent_crash,13,35627,34815,812,32.68,23.238,1.937,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14580,SU-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1159592,1139492,20100,602.89,517.664,4.141,2,0.5020814739381629,15433,59.664,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13012,SU-partial,12000,2,django__django,,,False,silent_crash,75,727862,717424,10438,1500.0,265.836,3.544,1,0.5089336763865066,9746,37.308,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-17087,SS-partial,12000,2,django__django,,Submitted,False,silent_crash,11,26883,25974,909,29.72,22.646,2.059,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10297,TR,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,15,96890,95769,1121,67.49,38.76,2.584,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14999,SU-full,12000,1,django__django,,Submitted,False,silent_crash,101,736449,728261,8188,412.83,210.652,2.086,1,0.14911136474808415,11654,13.629,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14580,SU-full,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,998070,977602,20468,839.37,557.312,4.458,2,0.1757408054435489,23638,32.974,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10297,SU-full,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,13,71130,70145,985,35.73,29.266,2.251,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10297,SS,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,8,20197,19547,650,22.76,16.857,2.107,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10297,SU-full,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,20,146143,144687,1456,61.64,49.366,2.598,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-17087,SU-full,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,817532,805790,11742,366.41,321.948,2.576,1,0.14183286632602604,11249,6.033,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-17087,TR,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1074381,1062208,12173,391.38,368.326,2.947,3,0.6944045305042909,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10297,SU-partial,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,16,105429,104295,1134,42.19,35.041,2.19,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-17087,SS-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,933670,923707,9963,304.66,273.372,2.187,1,0.43767015922778646,7909,10.682,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10297,SS-partial,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,9,58916,57900,1016,36.94,30.318,3.369,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10908,TR,12000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,8,25057,24515,542,23.57,15.298,1.912,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-17087,TR,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,1301925,1291356,10569,426.92,404.613,3.237,12,0.6719651737448574,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14999,SS-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1117810,1103780,14030,467.11,397.739,3.182,2,0.3733918423156982,17025,22.966,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10297,SS-partial,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,18,145007,143533,1474,51.32,44.408,2.467,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10297,SS,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,14,92444,91137,1307,105.02,38.162,2.726,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10908,SU-full,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,9,29210,28512,698,25.68,19.501,2.167,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10908,TR,12000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,9,34556,33548,1008,33.6,27.454,3.05,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10908,SU-partial,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,6,18100,17573,527,18.6,12.975,2.162,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10908,SS-partial,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,8,29486,28740,746,26.17,20.048,2.506,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10908,SU-full,12000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,21,107468,104705,2763,97.02,61.808,3.253,1,0.21128051320503208,10456,21.181,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13964,SU-partial,12000,1,django__django,,,False,silent_crash,48,410138,403510,6628,1500.0,167.241,3.484,2,0.45980117723494596,16978,43.947,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13964,SU-partial,12000,2,django__django,,,False,silent_crash,41,334369,328597,5772,1500.01,144.577,3.526,3,0.40457128898937444,29931,35.925,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11310,TR,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,11,39367,38402,965,148.12,26.494,2.944,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-13964,SS-partial,12000,1,django__django,,,False,silent_crash,70,557526,550410,7116,1500.0,198.886,2.841,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14915,SU-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1181761,1172847,8914,1026.1,248.054,1.984,1,0.422191814902351,10220,11.371,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11310,SS,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,10,34140,33162,978,34.99,28.177,2.818,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11310,SU-partial,12000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,6,12539,11940,599,20.6,14.559,2.427,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11310,SS,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,9,26775,25961,814,29.89,20.999,2.625,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11310,SS-partial,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,9,50301,49510,791,29.88,23.441,2.605,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10908,SS-partial,12000,1,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,1162332,1151815,10517,325.2,282.864,2.263,2,0.4461887223820533,15059,17.996,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11578,TR,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,4,14275,13876,399,16.75,11.055,2.764,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11578,TR,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,9,34929,34145,784,50.51,22.681,2.52,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11578,SU-full,12000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,8,29190,28628,562,21.81,15.142,1.893,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11578,SU-full,12000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,6,22070,21538,532,19.61,13.498,2.25,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11578,SS,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,7,25379,24786,593,20.76,14.504,2.072,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11578,SS,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,16,44946,44005,941,44.11,24.341,2.213,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11578,SU-partial,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,5,24914,24463,451,17.95,12.425,2.485,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11578,SU-partial,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,5,24843,24401,442,17.5,11.665,2.333,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11578,SS-partial,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,9,57540,56794,746,33.38,23.386,2.923,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11310,SU-full,12000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,15,106808,103052,3756,251.23,81.683,5.446,1,0.1899070385126162,11723,23.68,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-11578,SS-partial,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,8,29411,28762,649,22.97,16.374,2.047,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-13328,TR,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,7,22937,22272,665,26.62,18.571,2.653,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-13328,SU-full,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,9,30218,29451,767,26.33,19.906,2.212,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-13328,SS,12000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,8,47318,46540,778,28.42,22.382,2.798,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-13328,TR,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,16,73683,72251,1432,64.45,39.115,3.26,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10297,TR,12000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,1247155,1233132,14023,764.12,426.276,3.41,9,0.6885148004000109,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-13328,SS,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,16,59057,57486,1571,49.97,40.175,2.678,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14915,SU-partial,12000,2,django__django,,Submitted,False,silent_crash,118,731214,714472,16742,1338.65,454.228,5.407,4,0.40251444395808506,36563,48.908,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-14580,SU-partial,12000,2,django__django,,,False,silent_crash,40,347795,339642,8153,1500.0,127.876,3.279,1,0.5992245105517416,10071,108.915,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-13779,TR,12000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,12,46448,45087,1361,46.95,37.672,3.139,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-13328,SU-full,12000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,13,60944,60106,838,157.51,23.578,2.62,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10908,SS,12000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,877663,860726,16937,835.27,438.35,3.564,5,0.17490015331370395,55860,53.225,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10908,SS,12000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,81,599834,591307,8527,852.67,223.647,2.761,1,0.1620984842535145,11792,8.254,0,0,qwen25-7b-budgeted-12000-d070,0.7
django__django-17087,SU-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1012644,999233,13411,1228.82,351.655,2.813,2,0.44747535101645464,16902,32.711,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-13779,SS,12000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,11,36261,35477,784,32.63,21.463,2.385,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-13328,SS-partial,12000,1,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,1027692,1017123,10569,313.76,282.81,2.281,1,0.47701626286093596,7165,6.638,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-10908,SU-partial,12000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,1083733,1068678,15055,922.09,395.654,3.165,2,0.4470302423487237,17215,26.981,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-13779,SS-partial,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,7,14211,13657,554,19.45,13.556,1.937,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-13779,SU-partial,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,18,112359,110479,1880,103.02,57.47,3.381,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-13328,SS-partial,12000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,1136751,1123482,13269,414.84,361.507,2.892,2,0.46820939575563414,14930,12.044,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-14496,TR,12000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,12,36903,36008,895,36.58,24.879,2.262,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-14496,SU-full,12000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,11,26049,25219,830,29.57,21.422,2.142,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
scikit-learn__scikit-learn-14496,SU-full,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,11,53853,52984,869,31.88,25.879,2.353,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000-d070,0.7
