task_name,primitive,token_budget,depth,run_num,repo,resolved,exit_status,patch_generated,failure_mode,step_count,total_tokens_consumed,total_prompt_tokens,total_completion_tokens,latency_e2e_s,latency_llm_s,mean_step_latency_s,compression_events,mean_compression_ratio,summarization_prompt_tokens,summarization_latency_s,trc_fallback_events,online_trc_clears
sympy__sympy-24066,SS-partial,15000,0.5,1,sympy__sympy,True,Submitted,True,resolved,33,308960,301874,7086,361.36,204.191,6.188,1,0.2991652965726571,12428,4.123,0,0
sympy__sympy-13757,SS-partial,15000,0.5,1,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1184497,1166734,17763,1340.0,516.69,4.167,4,0.25040392724070915,56947,25.55,0,0
sympy__sympy-17630,SS-partial,15000,0.5,2,sympy__sympy,False,Submitted,True,submitted_unresolved,63,592047,580195,11852,734.35,310.815,5.18,1,0.32984259138805777,11476,3.79,0,0
sympy__sympy-24443,SS-partial,15000,0.5,2,sympy__sympy,True,Submitted,True,resolved,32,236971,228819,8152,399.3,202.908,6.341,1,0.2973837756446452,12497,1.34,0,0
sympy__sympy-24443,SS-partial,15000,0.5,1,sympy__sympy,True,Submitted,True,resolved,32,258472,246183,12289,510.61,223.623,7.214,1,0.2891370086066527,14038,15.491,0,0
sympy__sympy-24066,SS-partial,15000,0.5,2,sympy__sympy,True,Submitted,True,resolved,45,362884,346227,16657,777.33,340.431,7.917,2,0.3268598937492574,24820,29.276,0,0
django__django-11087,SS-partial,20000,0.5,1,django__django,False,Submitted,True,submitted_unresolved,31,336490,332077,4413,518.74,347.836,11.595,0,1.0,0,0.0,0,0
django__django-11095,SS-partial,20000,0.5,2,django__django,False,Submitted,True,submitted_unresolved,61,716096,703444,12652,1140.92,744.79,12.413,1,0.23095615949216425,17762,17.62,0,0
django__django-11087,SS-partial,20000,0.5,2,django__django,False,,False,silent_crash,57,626656,617739,8917,1500.01,577.772,12.037,1,0.3615186360031721,15221,51.321,0,0
django__django-11477,SS-partial,20000,0.5,1,django__django,False,,False,silent_crash,75,980606,974301,6305,1500.01,547.611,7.301,1,0.2829639687697008,17972,3.599,0,0
django__django-11477,SS-partial,20000,0.5,2,django__django,False,,False,silent_crash,111,1320068,1301000,19068,1500.01,1102.136,10.205,2,0.2738413861812429,35032,60.007,0,0
django__django-11734,SS-partial,20000,0.5,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1563634,1546737,16897,1106.91,776.795,6.214,4,0.283353779062843,67235,55.509,0,0
django__django-11734,SS-partial,20000,0.5,2,django__django,False,,False,silent_crash,104,1310018,1295048,14970,1500.02,817.995,8.099,2,0.27609619355513726,34532,13.176,0,0
django__django-14351,SS-partial,20000,0.5,1,django__django,False,,False,silent_crash,52,719589,709607,9982,1500.01,377.942,7.411,1,0.4919496487119438,15290,181.959,0,0
django__django-14351,SS-partial,20000,0.5,2,django__django,False,,False,silent_crash,90,951524,936946,14578,1500.01,704.987,8.103,1,0.3438577209372034,15056,7.794,0,0
django__django-14725,SS-partial,20000,0.5,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1423328,1401514,21814,808.77,420.44,3.563,3,0.2946350820270502,50281,21.511,0,0
django__django-14725,SS-partial,20000,0.5,2,django__django,False,Submitted,True,submitted_unresolved,120,1427089,1402424,24665,971.67,591.282,4.969,3,0.2971653271292934,49890,34.122,0,0
django__django-15930,SS-partial,20000,0.5,2,django__django,False,Submitted,True,submitted_unresolved,75,815700,806630,9070,882.0,388.317,5.248,1,0.2874822862541332,17084,3.546,0,0
django__django-15930,SS-partial,20000,0.5,1,django__django,False,,False,silent_crash,72,774587,752621,21966,1500.0,838.422,12.33,2,0.33639068754071155,32518,89.443,0,0
django__django-15957,SS-partial,20000,0.5,2,django__django,False,LimitsExceeded,False,limits_exceeded,125,1635957,1612917,23040,666.26,485.191,3.913,3,0.32949656792717213,53644,86.835,0,0
django__django-15957,SS-partial,20000,0.5,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1532275,1511427,20848,881.17,386.067,3.139,3,0.29207447067389875,51295,11.256,0,0
sympy__sympy-19040,SS-partial,20000,0.5,1,sympy__sympy,False,,False,silent_crash,83,885874,848064,37810,1500.01,859.108,10.739,3,0.38278815118777604,48047,181.711,0,0
sympy__sympy-19040,SS-partial,20000,0.5,2,sympy__sympy,False,,False,silent_crash,110,1260662,1226493,34169,1500.02,1021.609,9.373,3,0.30473968533909424,48895,34.013,0,0
scikit-learn__scikit-learn-13124,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,45,584439,573425,11014,652.42,279.338,6.208,2,0.35776599683187915,32078,44.237,0,0
scikit-learn__scikit-learn-13496,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,36,344184,340484,3700,223.62,186.554,5.33,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13496,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,35,418260,414118,4142,266.32,204.227,5.835,1,0.2888401559454191,16218,3.13,0,0
sympy__sympy-20916,SS-partial,20000,0.5,1,sympy__sympy,False,,False,silent_crash,73,721853,703333,18520,1500.0,385.038,6.016,1,0.34160067732456795,16134,13.94,0,0
sympy__sympy-20916,SS-partial,20000,0.5,2,sympy__sympy,False,,False,silent_crash,53,625764,613035,12729,1500.0,365.966,6.905,1,0.2871828810941981,18685,21.865,0,0
scikit-learn__scikit-learn-13124,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,63,768584,754413,14171,1180.27,357.123,6.157,2,0.3242230648415825,33509,38.104,0,0
scikit-learn__scikit-learn-14053,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,38,366120,354239,11881,523.29,355.058,9.863,1,0.30321374083370245,15604,2.729,0,0
scikit-learn__scikit-learn-14053,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,47,525005,516439,8566,575.79,244.206,5.309,1,0.3474304068522484,15959,24.397,0,0
scikit-learn__scikit-learn-14141,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,22,154386,151615,2771,119.16,89.781,4.081,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14141,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,27,223861,220567,3294,136.1,109.69,4.063,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14087,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,56,510595,498613,11982,527.75,343.118,6.354,1,0.3205190750317104,16294,24.272,0,0
scikit-learn__scikit-learn-14087,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,False,,False,silent_crash,58,577143,558231,18912,1500.0,671.653,12.438,2,0.2887794985826865,33650,47.206,0,0
scikit-learn__scikit-learn-14710,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,69,864832,856526,8306,676.08,423.439,6.137,1,0.3254853160776506,15678,4.309,0,0
scikit-learn__scikit-learn-14629,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,68,698093,689585,8508,1111.87,394.244,5.798,1,0.29980473400962043,16465,7.226,0,0
scikit-learn__scikit-learn-14894,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,44,519094,512647,6447,326.49,284.723,6.471,1,0.2958634401823384,16334,10.549,0,0
scikit-learn__scikit-learn-14629,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,False,,False,silent_crash,80,958343,943801,14542,1500.02,611.43,7.643,1,0.3411852219191669,16251,59.712,0,0
scikit-learn__scikit-learn-14983,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,60,638440,631250,7190,373.4,332.649,5.544,1,0.30107686228018177,15955,6.161,0,0
scikit-learn__scikit-learn-14983,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,57,623965,616317,7648,411.08,339.148,6.166,1,0.3075937515399399,15900,11.52,0,0
scikit-learn__scikit-learn-14894,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,66,776311,765846,10465,951.14,477.385,7.459,1,0.30789512230848104,16511,13.064,0,0
scikit-learn__scikit-learn-14710,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,False,,False,silent_crash,49,689861,685762,4099,1500.02,226.668,4.626,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-25102,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,36,398719,384309,14410,928.26,487.055,13.529,1,0.4766101694915254,16152,189.721,0,0
scikit-learn__scikit-learn-25102,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,117,1513051,1492672,20379,1466.72,791.13,6.879,3,0.3210003647764839,52739,235.384,0,0
scikit-learn__scikit-learn-25232,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,76,1091180,1079856,11324,848.67,509.324,6.702,2,0.291936466252488,32004,14.89,0,0
scikit-learn__scikit-learn-25931,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,47,532272,524640,7632,646.29,289.6,6.436,1,0.31233766233766236,15387,4.079,0,0
scikit-learn__scikit-learn-25232,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,50,743463,732892,10571,1415.67,380.436,7.609,2,0.31543869353076726,34636,64.842,0,0
scikit-learn__scikit-learn-25931,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,False,,False,silent_crash,68,743223,732566,10657,1500.02,405.722,6.44,1,0.30740794085169715,16229,10.935,0,0
scikit-learn__scikit-learn-25973,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,77,893447,881021,12426,1097.08,439.046,5.777,2,0.3128816777584407,32542,37.293,0,0
scikit-learn__scikit-learn-26194,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,51,526566,515611,10955,634.39,431.218,8.624,1,0.2805741153179906,16177,2.932,0,0
scikit-learn__scikit-learn-25973,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,False,,False,silent_crash,66,750656,741340,9316,1500.01,331.117,5.017,1,0.320528040267819,16447,19.077,0,0
scikit-learn__scikit-learn-9288,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,57,802858,795462,7396,564.11,272.573,4.956,1,0.3069098733434398,15758,2.68,0,0
scikit-learn__scikit-learn-26194,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,48,571161,551500,19661,1185.77,545.539,11.365,2,0.3627205689238853,33856,115.031,0,0
scikit-learn__scikit-learn-9288,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,81,1144747,1126709,18038,1189.65,277.864,3.43,3,0.32429113977382157,55970,91.679,0,0
django__django-12143,SS-partial,20000,0.5,2,django__django,True,Submitted,True,resolved,28,162686,158018,4668,224.98,203.736,7.836,0,1.0,0,0.0,0,0
django__django-12143,SS-partial,20000,0.5,1,django__django,True,Submitted,True,resolved,31,205778,200680,5098,233.05,221.128,7.133,0,1.0,0,0.0,0,0
django__django-11433,SS-partial,20000,0.5,2,django__django,False,Submitted,True,submitted_unresolved,30,314709,306159,8550,719.86,320.856,11.884,1,0.29018301173662225,16190,22.048,0,0
django__django-11095,SS-partial,20000,0.5,1,django__django,True,Submitted,True,resolved,116,1301395,1285561,15834,755.28,694.102,6.036,2,0.2852389410360425,33415,13.716,0,0
django__django-12276,SS-partial,20000,0.5,1,django__django,True,Submitted,True,resolved,42,413068,405709,7359,441.83,291.636,7.113,0,1.0,0,0.0,0,0
django__django-12304,SS-partial,20000,0.5,1,django__django,False,Submitted,True,submitted_unresolved,24,191406,186829,4577,190.72,181.358,7.885,0,1.0,0,0.0,0,0
django__django-11433,SS-partial,20000,0.5,1,django__django,False,Submitted,True,submitted_unresolved,63,876291,858885,17406,992.56,665.045,10.727,2,0.31781322173080695,33040,68.764,0,0
django__django-12276,SS-partial,20000,0.5,2,django__django,False,,False,silent_crash,72,738546,714236,24310,1500.02,1046.505,14.74,2,0.27621822753691017,34264,36.258,0,0
django__django-12304,SS-partial,20000,0.5,2,django__django,False,,False,silent_crash,62,762123,743443,18680,1500.01,791.777,12.98,1,0.27560857507593434,18364,9.662,0,0
django__django-12325,SS-partial,20000,0.5,1,django__django,False,,False,silent_crash,33,415807,412776,3031,1500.01,131.528,3.986,0,1.0,0,0.0,0,0
django__django-12325,SS-partial,20000,0.5,2,django__django,False,,False,silent_crash,50,465480,458882,6598,1500.01,295.684,6.72,0,1.0,0,0.0,0,0
django__django-13809,SS-partial,20000,0.5,2,django__django,True,Submitted,True,resolved,26,229976,224505,5471,179.54,172.894,6.65,0,1.0,0,0.0,0,0
django__django-13809,SS-partial,20000,0.5,1,django__django,True,Submitted,True,resolved,18,113374,109392,3982,282.04,149.355,9.957,0,1.0,0,0.0,0,0
django__django-12663,SS-partial,20000,0.5,2,django__django,False,LimitsExceeded,False,limits_exceeded,125,1492390,1472185,20205,1413.87,828.237,6.626,3,0.23842817537737734,54836,28.321,0,0
django__django-12663,SS-partial,20000,0.5,1,django__django,False,,False,silent_crash,64,768482,757429,11053,1500.0,482.18,7.654,1,0.298208692247455,16215,2.68,0,0
django__django-13810,SS-partial,20000,0.5,1,django__django,True,Submitted,True,resolved,40,408095,394470,13625,525.58,482.665,12.376,1,0.30183818064707924,15886,9.413,0,0
django__django-15098,SS-partial,20000,0.5,2,django__django,False,Submitted,True,submitted_unresolved,51,562559,550476,12083,385.99,370.765,7.27,1,0.2644481685420158,17391,5.14,0,0
django__django-13810,SS-partial,20000,0.5,2,django__django,True,Submitted,True,resolved,65,637834,614640,23194,1443.16,768.24,13.021,2,0.3137384821164347,34275,38.995,0,0
django__django-15098,SS-partial,20000,0.5,1,django__django,False,Submitted,True,submitted_unresolved,75,854178,835204,18974,1097.12,620.258,8.861,2,0.2962330460033642,32910,14.069,0,0
django__django-15368,SS-partial,20000,0.5,1,django__django,True,Submitted,True,resolved,102,1463908,1453310,10598,567.32,480.501,4.711,2,0.30183623819477945,33724,29.787,0,0
django__django-15278,SS-partial,20000,0.5,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1310462,1286493,23969,1271.72,968.939,7.814,3,0.3118270604736688,49256,133.323,0,0
django__django-15368,SS-partial,20000,0.5,2,django__django,True,Submitted,True,resolved,76,798048,783910,14138,619.64,592.2,7.896,1,0.2872287724165263,16293,3.546,0,0
django__django-15278,SS-partial,20000,0.5,2,django__django,False,,False,silent_crash,119,1288669,1264914,23755,1500.01,1036.099,8.856,2,0.3018537219038776,32046,30.864,0,0
django__django-15525,SS-partial,20000,0.5,2,django__django,True,Submitted,True,resolved,86,974699,957149,17550,940.03,607.585,7.41,4,0.27043869405336124,68582,28.749,0,0
django__django-15525,SS-partial,20000,0.5,1,django__django,False,,False,silent_crash,44,436146,416564,19582,1500.0,589.779,14.385,1,0.31279438623474,16617,36.624,0,0
django__django-15629,SS-partial,20000,0.5,2,django__django,False,Submitted,True,submitted_unresolved,49,643704,637117,6587,520.16,287.791,5.996,1,0.3022300469483568,16535,20.292,0,0
django__django-15741,SS-partial,20000,0.5,2,django__django,False,Submitted,True,submitted_unresolved,38,369389,364620,4769,262.7,248.437,6.538,0,1.0,0,0.0,0,0
django__django-15741,SS-partial,20000,0.5,1,django__django,True,Submitted,True,resolved,59,647493,636399,11094,777.11,535.464,9.076,1,0.2741713386446346,17044,18.316,0,0
django__django-15629,SS-partial,20000,0.5,1,django__django,False,Submitted,True,submitted_unresolved,108,1253814,1232539,21275,1393.18,810.986,7.724,4,0.3194921497376959,65245,124.241,0,0
django__django-16667,SS-partial,20000,0.5,1,django__django,False,Submitted,True,submitted_unresolved,47,364999,356204,8795,556.8,239.938,6.314,1,0.28028293545534927,21230,171.703,0,0
scikit-learn__scikit-learn-10844,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,22,148734,145474,3260,181.77,151.559,7.217,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-10844,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,25,228791,222673,6118,301.88,280.204,11.208,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12585,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,39,389703,379483,10220,487.32,443.094,11.361,1,0.16095358322004272,19336,11.128,0,0
scikit-learn__scikit-learn-12585,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,28,286445,275748,10697,542.08,468.892,17.366,0,1.0,0,0.0,0,0
django__django-16667,SS-partial,20000,0.5,2,django__django,False,,False,silent_crash,32,329327,322258,7069,1500.02,364.548,11.76,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12682,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,75,930442,922479,7963,471.19,392.991,5.311,1,0.2888326635908121,15822,7.592,0,0
scikit-learn__scikit-learn-12973,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,29,203224,200041,3183,181.81,131.065,5.243,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12973,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,40,521980,515909,6071,288.31,240.893,6.177,1,0.29597815292949353,16966,6.417,0,0
django__django-17084,SS-partial,20000,0.5,1,django__django,False,,False,silent_crash,118,1417610,1403162,14448,1500.02,682.461,5.883,2,0.26458430317343423,35321,20.429,0,0
scikit-learn__scikit-learn-13135,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,38,491244,487218,4026,262.71,228.468,6.012,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13135,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,42,551158,546588,4570,286.58,261.571,6.228,0,1.0,0,0.0,0,0
django__django-17084,SS-partial,20000,0.5,2,django__django,False,,False,silent_crash,116,1335509,1319749,15760,1500.01,751.956,6.654,2,0.2916819119749271,33524,20.711,0,0
scikit-learn__scikit-learn-12682,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,84,1004568,993468,11100,851.42,541.997,6.691,2,0.29425712452670827,33123,48.298,0,0
scikit-learn__scikit-learn-13142,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,False,Submitted,False,silent_crash,32,357911,352623,5288,324.42,270.117,8.713,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13439,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,36,443137,437686,5451,303.08,282.418,7.845,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13439,SS-partial,20000,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,64,795743,786852,8891,516.82,410.142,6.408,1,0.29463214714114355,16936,72.192,0,0
scikit-learn__scikit-learn-13142,SS-partial,20000,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,38,484674,478585,6089,1172.64,282.51,7.434,1,0.3399571854058079,16711,27.819,0,0
sympy__sympy-13372,SS-partial,20000,0.5,1,sympy__sympy,True,Submitted,True,resolved,32,224700,217826,6874,232.8,223.102,6.972,0,1.0,0,0.0,0,0
sympy__sympy-13372,SS-partial,20000,0.5,2,sympy__sympy,True,Submitted,True,resolved,27,195558,189887,5671,193.89,185.644,6.876,0,1.0,0,0.0,0,0
sympy__sympy-12419,SS-partial,20000,0.5,1,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1290455,1262463,27992,1279.59,1046.055,8.368,3,0.29540666147814143,49689,75.583,0,0
sympy__sympy-13647,SS-partial,20000,0.5,1,sympy__sympy,True,Submitted,True,resolved,47,469181,461395,7786,278.75,268.656,5.716,0,1.0,0,0.0,0,0
sympy__sympy-12419,SS-partial,20000,0.5,2,sympy__sympy,False,,False,silent_crash,81,824411,806199,18212,1500.02,757.454,9.351,1,0.2934000476530855,16655,14.632,0,0
sympy__sympy-13798,SS-partial,20000,0.5,2,sympy__sympy,False,Submitted,True,submitted_unresolved,59,735638,725803,9835,475.72,441.492,7.612,1,0.29397650587353163,15796,14.977,0,0
sympy__sympy-12489,SS-partial,20000,0.5,1,sympy__sympy,False,,False,silent_crash,92,1068076,1045242,22834,1500.01,814.537,8.951,2,0.31386480309570247,32808,89.253,0,0
